amount,date,degree,lottery_nr,number,winning
0.00,21-12-2013,szóstka,5412 ,0,"18,27,28,38,43,44"
6821.50,21-12-2013,piątka,5412 ,47,"18,27,28,38,43,44"
284.20,21-12-2013,czwórka,5412 ,2500,"18,27,28,38,43,44"
24.00,21-12-2013,trójka,5412 ,50557,"18,27,28,38,43,44"
0.00,17-12-2013,szóstka,5410 ,0,"5,15,16,27,45,48"
6225.20,17-12-2013,piątka,5410 ,64,"5,15,16,27,45,48"
178.50,17-12-2013,czwórka,5410 ,3808,"5,15,16,27,45,48"
24.00,17-12-2013,trójka,5410 ,71289,"5,15,16,27,45,48"
0.00,14-12-2013,szóstka,5409 ,0,"12,15,20,33,35,38"
4104.40,14-12-2013,piątka,5409 ,96,"12,15,20,33,35,38"
162.70,14-12-2013,czwórka,5409 ,4055,"12,15,20,33,35,38"
24.00,14-12-2013,trójka,5409 ,71032,"12,15,20,33,35,38"
9644106.00,19-12-2013,szóstka,5411 ,1,"12,19,20,22,23,24"
3520.00,19-12-2013,piątka,5411 ,136,"12,19,20,22,23,24"
146.90,19-12-2013,czwórka,5411 ,4810,"12,19,20,22,23,24"
24.00,19-12-2013,trójka,5411 ,90248,"12,19,20,22,23,24"
20000000.00,24-12-2013,szóstka,5413 ,1,"2,4,9,24,41,43"
5058.90,24-12-2013,piątka,5413 ,242,"2,4,9,24,41,43"
164.70,24-12-2013,czwórka,5413 ,11792,"2,4,9,24,41,43"
24.00,24-12-2013,trójka,5413 ,225177,"2,4,9,24,41,43"
0.00,12-09-2009,szóstka,4743 ,0,"9,11,32,39,40,44"
4585.30,12-09-2009,piątka,4743 ,93,"9,11,32,39,40,44"
152.00,12-09-2009,czwórka,4743 ,5284,"9,11,32,39,40,44"
16.00,12-09-2009,trójka,4743 ,93748,"9,11,32,39,40,44"
0.00,26-12-2013,szóstka,5414 ,0,"7,10,14,24,30,43"
5326.30,26-12-2013,piątka,5414 ,32,"7,10,14,24,30,43"
175.50,26-12-2013,czwórka,5414 ,1648,"7,10,14,24,30,43"
24.00,26-12-2013,trójka,5414 ,30565,"7,10,14,24,30,43"
0.00,28-12-2013,szóstka,5415 ,0,"1,6,17,19,27,47"
4788.60,28-12-2013,piątka,5415 ,72,"1,6,17,19,27,47"
92.80,28-12-2013,czwórka,5415 ,4079,"1,6,17,19,27,47"
24.00,28-12-2013,trójka,5415 ,70430,"1,6,17,19,27,47"
0.00,19-09-2009,szóstka,4746 ,0,"19,22,25,26,34,43"
5882.90,19-09-2009,piątka,4746 ,147,"19,22,25,26,34,43"
174.30,19-09-2009,czwórka,4746 ,9723,"19,22,25,26,34,43"
16.00,19-09-2009,trójka,4746 ,185979,"19,22,25,26,34,43"
0.00,15-09-2009,szóstka,4744 ,0,"13,14,21,27,30,34"
4818.30,15-09-2009,piątka,4744 ,90,"13,14,21,27,30,34"
121.00,15-09-2009,czwórka,4744 ,5626,"13,14,21,27,30,34"
16.00,15-09-2009,trójka,4744 ,103810,"13,14,21,27,30,34"
0.00,17-09-2009,szóstka,4745 ,0,"13,25,37,45,47,48"
5892.00,17-09-2009,piątka,4745 ,89,"13,25,37,45,47,48"
231.70,17-09-2009,czwórka,4745 ,5200,"13,25,37,45,47,48"
16.00,17-09-2009,trójka,4745 ,101710,"13,25,37,45,47,48"
0.00,22-09-2009,szóstka,4747 ,0,"13,15,29,37,41,47"
5777.00,22-09-2009,piątka,4747 ,184,"13,15,29,37,41,47"
206.20,22-09-2009,czwórka,4747 ,11222,"13,15,29,37,41,47"
16.00,22-09-2009,trójka,4747 ,214178,"13,15,29,37,41,47"
4670943.30,29-09-2009,szóstka,4750 ,8,"6,14,28,44,45,48"
5671.60,29-09-2009,piątka,4750 ,644,"6,14,28,44,45,48"
245.90,29-09-2009,czwórka,4750 ,35609,"6,14,28,44,45,48"
16.00,29-09-2009,trójka,4750 ,685664,"6,14,28,44,45,48"
0.00,01-10-2009,szóstka,4751 ,0,"4,16,19,27,28,30"
4366.20,01-10-2009,piątka,4751 ,74,"4,16,19,27,28,30"
152.30,01-10-2009,czwórka,4751 ,4098,"4,16,19,27,28,30"
16.00,01-10-2009,trójka,4751 ,70049,"4,16,19,27,28,30"
0.00,24-09-2009,szóstka,4748 ,0,"10,14,16,17,37,48"
6161.90,24-09-2009,piątka,4748 ,221,"10,14,16,17,37,48"
274.80,24-09-2009,czwórka,4748 ,12244,"10,14,16,17,37,48"
16.00,24-09-2009,trójka,4748 ,249356,"10,14,16,17,37,48"
0.00,26-09-2009,szóstka,4749 ,0,"18,26,35,42,43,46"
5656.80,26-09-2009,piątka,4749 ,363,"18,26,35,42,43,46"
238.40,26-09-2009,czwórka,4749 ,20174,"18,26,35,42,43,46"
16.00,26-09-2009,trójka,4749 ,392544,"18,26,35,42,43,46"
0.00,03-10-2009,szóstka,4752 ,0,"1,10,19,20,24,48"
4467.30,03-10-2009,piątka,4752 ,117,"1,10,19,20,24,48"
169.70,03-10-2009,czwórka,4752 ,6103,"1,10,19,20,24,48"
16.00,03-10-2009,trójka,4752 ,111672,"1,10,19,20,24,48"
0.00,06-10-2009,szóstka,4753 ,0,"12,20,21,34,36,38"
5374.20,06-10-2009,piątka,4753 ,104,"12,20,21,34,36,38"
182.10,06-10-2009,czwórka,4753 ,6239,"12,20,21,34,36,38"
16.00,06-10-2009,trójka,4753 ,117631,"12,20,21,34,36,38"
0.00,10-10-2009,szóstka,4755 ,0,"3,6,12,13,16,47"
5005.10,10-10-2009,piątka,4755 ,93,"3,6,12,13,16,47"
158.50,10-10-2009,czwórka,4755 ,5225,"3,6,12,13,16,47"
20.00,10-10-2009,trójka,4755 ,98259,"3,6,12,13,16,47"
7715881.40,08-10-2009,szóstka,4754 ,1,"8,12,17,25,29,40"
2919.50,08-10-2009,piątka,4754 ,253,"8,12,17,25,29,40"
106.80,08-10-2009,czwórka,4754 ,10709,"8,12,17,25,29,40"
16.00,08-10-2009,trójka,4754 ,177821,"8,12,17,25,29,40"
0.00,13-10-2009,szóstka,4756 ,0,"4,18,23,27,33,34"
5372.50,13-10-2009,piątka,4756 ,84,"4,18,23,27,33,34"
192.80,13-10-2009,czwórka,4756 ,4777,"4,18,23,27,33,34"
20.00,13-10-2009,trójka,4756 ,89341,"4,18,23,27,33,34"
0.00,20-10-2009,szóstka,4759 ,0,"4,7,20,45,47,48"
6380.80,20-10-2009,piątka,4759 ,59,"4,7,20,45,47,48"
306.50,20-10-2009,czwórka,4759 ,3184,"4,7,20,45,47,48"
20.00,20-10-2009,trójka,4759 ,64156,"4,7,20,45,47,48"
7548771.70,15-10-2009,szóstka,4757 ,1,"9,13,24,25,30,35"
4557.50,15-10-2009,piątka,4757 ,100,"9,13,24,25,30,35"
127.90,15-10-2009,czwórka,4757 ,5836,"9,13,24,25,30,35"
20.00,15-10-2009,trójka,4757 ,99427,"9,13,24,25,30,35"
0.00,17-10-2009,szóstka,4758 ,0,"4,6,30,33,36,39"
6600.10,17-10-2009,piątka,4758 ,58,"4,6,30,33,36,39"
285.80,17-10-2009,czwórka,4758 ,3438,"4,6,30,33,36,39"
20.00,17-10-2009,trójka,4758 ,65715,"4,6,30,33,36,39"
0.00,22-10-2009,szóstka,4760 ,0,"10,19,34,36,38,48"
7277.50,22-10-2009,piątka,4760 ,58,"10,19,34,36,38,48"
329.40,22-10-2009,czwórka,4760 ,3552,"10,19,34,36,38,48"
20.00,22-10-2009,trójka,4760 ,68138,"10,19,34,36,38,48"
0.00,29-10-2009,szóstka,4763 ,0,"6,23,24,25,31,44"
5712.20,29-10-2009,piątka,4763 ,57,"6,23,24,25,31,44"
224.50,29-10-2009,czwórka,4763 ,3265,"6,23,24,25,31,44"
20.00,29-10-2009,trójka,4763 ,61028,"6,23,24,25,31,44"
4989307.30,24-10-2009,szóstka,4761 ,2,"6,11,15,19,29,39"
4489.00,24-10-2009,piątka,4761 ,141,"6,11,15,19,29,39"
197.10,24-10-2009,czwórka,4761 ,6943,"6,11,15,19,29,39"
20.00,24-10-2009,trójka,4761 ,121490,"6,11,15,19,29,39"
0.00,27-10-2009,szóstka,4762 ,0,"6,12,16,18,19,48"
4974.80,27-10-2009,piątka,4762 ,56,"6,12,16,18,19,48"
175.80,27-10-2009,czwórka,4762 ,3109,"6,12,16,18,19,48"
20.00,27-10-2009,trójka,4762 ,56259,"6,12,16,18,19,48"
0.00,05-11-2009,szóstka,4766 ,0,"5,6,20,32,34,42"
7241.40,05-11-2009,piątka,4766 ,82,"5,6,20,32,34,42"
272.30,05-11-2009,czwórka,4766 ,5406,"5,6,20,32,34,42"
20.00,05-11-2009,trójka,4766 ,104535,"5,6,20,32,34,42"
0.00,31-10-2009,szóstka,4764 ,0,"9,16,27,30,31,42"
4580.40,31-10-2009,piątka,4764 ,108,"9,16,27,30,31,42"
235.60,31-10-2009,czwórka,4764 ,4948,"9,16,27,30,31,42"
20.00,31-10-2009,trójka,4764 ,90123,"9,16,27,30,31,42"
0.00,03-11-2009,szóstka,4765 ,0,"12,14,17,21,25,36"
4905.40,03-11-2009,piątka,4765 ,104,"12,14,17,21,25,36"
172.80,03-11-2009,czwórka,4765 ,5826,"12,14,17,21,25,36"
20.00,03-11-2009,trójka,4765 ,102723,"12,14,17,21,25,36"
2788567.00,07-11-2009,szóstka,4767 ,6,"1,2,3,5,7,17"
1132.70,07-11-2009,piątka,4767 ,741,"1,2,3,5,7,17"
63.20,07-11-2009,czwórka,4767 ,18014,"1,2,3,5,7,17"
20.00,07-11-2009,trójka,4767 ,194868,"1,2,3,5,7,17"
0.00,10-11-2009,szóstka,4768 ,0,"14,18,21,24,33,41"
3799.90,10-11-2009,piątka,4768 ,85,"14,18,21,24,33,41"
189.70,10-11-2009,czwórka,4768 ,3628,"14,18,21,24,33,41"
20.00,10-11-2009,trójka,4768 ,62499,"14,18,21,24,33,41"
9192809.90,17-11-2009,szóstka,4771 ,1,"5,21,24,28,35,37"
5200.30,17-11-2009,piątka,4771 ,105,"5,21,24,28,35,37"
243.60,17-11-2009,czwórka,4771 ,5252,"5,21,24,28,35,37"
20.00,17-11-2009,trójka,4771 ,99840,"5,21,24,28,35,37"
0.00,12-11-2009,szóstka,4769 ,0,"21,24,35,41,48,49"
7734.60,12-11-2009,piątka,4769 ,37,"21,24,35,41,48,49"
320.90,12-11-2009,czwórka,4769 ,2415,"21,24,35,41,48,49"
20.00,12-11-2009,trójka,4769 ,47108,"21,24,35,41,48,49"
0.00,14-11-2009,szóstka,4770 ,0,"8,12,23,26,33,45"
3687.40,14-11-2009,piątka,4770 ,140,"8,12,23,26,33,45"
179.40,14-11-2009,czwórka,4770 ,6079,"8,12,23,26,33,45"
20.00,14-11-2009,trójka,4770 ,100345,"8,12,23,26,33,45"
0.00,19-11-2009,szóstka,4772 ,0,"4,7,11,14,30,46"
4646.40,19-11-2009,piątka,4772 ,57,"4,7,11,14,30,46"
196.50,19-11-2009,czwórka,4772 ,2791,"4,7,11,14,30,46"
0.00,21-11-2009,szóstka,4773 ,0,"18,24,28,37,39,41"
6537.30,21-11-2009,piątka,4773 ,61,"18,24,28,37,39,41"
341.40,21-11-2009,czwórka,4773 ,3210,"18,24,28,37,39,41"
20.00,21-11-2009,trójka,4773 ,64842,"18,24,28,37,39,41"
20.00,19-11-2009,trójka,4772 ,52043,"4,7,11,14,30,46"
0.00,26-11-2009,szóstka,4775 ,0,"12,15,17,33,41,42"
5190.90,26-11-2009,piątka,4775 ,89,"12,15,17,33,41,42"
198.60,26-11-2009,czwórka,4775 ,4917,"12,15,17,33,41,42"
20.00,26-11-2009,trójka,4775 ,89787,"12,15,17,33,41,42"
0.00,24-11-2009,szóstka,4774 ,0,"6,13,21,30,37,39"
5312.80,24-11-2009,piątka,4774 ,76,"6,13,21,30,37,39"
224.20,24-11-2009,czwórka,4774 ,4159,"6,13,21,30,37,39"
20.00,24-11-2009,trójka,4774 ,74518,"6,13,21,30,37,39"
0.00,28-11-2009,szóstka,4776 ,0,"9,20,22,28,30,41"
6368.30,28-11-2009,piątka,4776 ,116,"9,20,22,28,30,41"
298.20,28-11-2009,czwórka,4776 ,6492,"9,20,22,28,30,41"
20.00,28-11-2009,trójka,4776 ,124836,"9,20,22,28,30,41"
10168288.60,01-12-2009,szóstka,4777 ,2,"2,6,14,29,31,48"
5641.30,01-12-2009,piątka,4777 ,172,"2,6,14,29,31,48"
267.90,01-12-2009,czwórka,4777 ,9044,"2,6,14,29,31,48"
20.00,01-12-2009,trójka,4777 ,169951,"2,6,14,29,31,48"
0.00,03-12-2009,szóstka,4778 ,0,"11,25,28,32,38,43"
5488.20,03-12-2009,piątka,4778 ,48,"11,25,28,32,38,43"
255.50,03-12-2009,czwórka,4778 ,2574,"11,25,28,32,38,43"
20.00,03-12-2009,trójka,4778 ,46156,"11,25,28,32,38,43"
0.00,10-12-2009,szóstka,4781 ,0,"11,12,13,18,28,34"
5039.60,10-12-2009,piątka,4781 ,52,"11,12,13,18,28,34"
218.20,10-12-2009,czwórka,4781 ,2602,"11,12,13,18,28,34"
20.00,10-12-2009,trójka,4781 ,50230,"11,12,13,18,28,34"
2000000.00,08-12-2009,szóstka,4780 ,1,"8,13,20,25,38,49"
4587.30,08-12-2009,piątka,4780 ,58,"8,13,20,25,38,49"
248.10,08-12-2009,czwórka,4780 ,2627,"8,13,20,25,38,49"
20.00,08-12-2009,trójka,4780 ,47235,"8,13,20,25,38,49"
7000000.00,05-12-2009,szóstka,4779 ,1,"8,9,13,24,37,40"
5361.70,05-12-2009,piątka,4779 ,88,"8,9,13,24,37,40"
200.20,05-12-2009,czwórka,4779 ,4975,"8,9,13,24,37,40"
20.00,05-12-2009,trójka,4779 ,91765,"8,9,13,24,37,40"
0.00,15-12-2009,szóstka,4783 ,0,"6,10,19,22,28,30"
4870.00,15-12-2009,piątka,4783 ,86,"6,10,19,22,28,30"
183.00,15-12-2009,czwórka,4783 ,4758,"6,10,19,22,28,30"
20.00,15-12-2009,trójka,4783 ,82115,"6,10,19,22,28,30"
0.00,12-12-2009,szóstka,4782 ,0,"3,15,30,32,36,41"
5879.40,12-12-2009,piątka,4782 ,68,"3,15,30,32,36,41"
287.00,12-12-2009,czwórka,4782 ,3600,"3,15,30,32,36,41"
20.00,12-12-2009,trójka,4782 ,68279,"3,15,30,32,36,41"
0.00,17-12-2009,szóstka,4784 ,0,"7,10,25,32,47,49"
5719.30,17-12-2009,piątka,4784 ,78,"7,10,25,32,47,49"
257.70,17-12-2009,czwórka,4784 ,4299,"7,10,25,32,47,49"
20.00,17-12-2009,trójka,4784 ,78446,"7,10,25,32,47,49"
3966957.80,19-12-2009,szóstka,4785 ,3,"2,7,16,25,28,42"
5739.00,19-12-2009,piątka,4785 ,111,"2,7,16,25,28,42"
197.30,19-12-2009,czwórka,4785 ,6849,"2,7,16,25,28,42"
20.00,19-12-2009,trójka,4785 ,123569,"2,7,16,25,28,42"
0.00,22-12-2009,szóstka,4786 ,0,"19,30,33,34,38,45"
6462.00,22-12-2009,piątka,4786 ,45,"19,30,33,34,38,45"
348.50,22-12-2009,czwórka,4786 ,2330,"19,30,33,34,38,45"
20.00,22-12-2009,trójka,4786 ,46645,"19,30,33,34,38,45"
0.00,24-12-2009,szóstka,4787 ,0,"4,8,16,20,35,44"
5969.50,24-12-2009,piątka,4787 ,83,"4,8,16,20,35,44"
240.60,24-12-2009,czwórka,4787 ,4971,"4,8,16,20,35,44"
20.00,24-12-2009,trójka,4787 ,88840,"4,8,16,20,35,44"
0.00,29-12-2009,szóstka,4789 ,0,"8,16,19,30,31,47"
5913.20,29-12-2009,piątka,4789 ,89,"8,16,19,30,31,47"
294.70,29-12-2009,czwórka,4789 ,4707,"8,16,19,30,31,47"
20.00,29-12-2009,trójka,4789 ,88527,"8,16,19,30,31,47"
0.00,26-12-2009,szóstka,4788 ,0,"8,10,33,38,40,47"
7401.70,26-12-2009,piątka,4788 ,25,"8,10,33,38,40,47"
415.10,26-12-2009,czwórka,4788 ,1351,"8,10,33,38,40,47"
20.00,26-12-2009,trójka,4788 ,27473,"8,10,33,38,40,47"
0.00,29-09-2012,szóstka,5220 ,0,"2,10,17,23,35,42"
4497.20,29-09-2012,piątka,5220 ,99,"2,10,17,23,35,42"
126.40,29-09-2012,czwórka,5220 ,5012,"2,10,17,23,35,42"
24.00,29-09-2012,trójka,5220 ,84921,"2,10,17,23,35,42"
2000000.00,04-10-2012,szóstka,5222 ,1,"3,8,18,22,27,33"
3014.20,04-10-2012,piątka,5222 ,81,"3,8,18,22,27,33"
54.40,04-10-2012,czwórka,5222 ,3313,"3,8,18,22,27,33"
24.00,04-10-2012,trójka,5222 ,53529,"3,8,18,22,27,33"
7661336.00,02-10-2012,szóstka,5221 ,1,"5,6,35,41,46,47"
7771.40,02-10-2012,piątka,5221 ,53,"5,6,35,41,46,47"
286.10,02-10-2012,czwórka,5221 ,3150,"5,6,35,41,46,47"
24.00,02-10-2012,trójka,5221 ,65424,"5,6,35,41,46,47"
0.00,06-10-2012,szóstka,5223 ,0,"16,19,32,33,40,48"
6078.60,06-10-2012,piątka,5223 ,53,"16,19,32,33,40,48"
235.80,06-10-2012,czwórka,5223 ,2859,"16,19,32,33,40,48"
24.00,06-10-2012,trójka,5223 ,52454,"16,19,32,33,40,48"
0.00,11-10-2012,szóstka,5225 ,0,"2,4,16,37,38,48"
5469.30,11-10-2012,piątka,5225 ,44,"2,4,16,37,38,48"
225.90,11-10-2012,czwórka,5225 ,2125,"2,4,16,37,38,48"
24.00,11-10-2012,trójka,5225 ,40167,"2,4,16,37,38,48"
3259870.30,09-10-2012,szóstka,5224 ,1,"2,11,12,23,35,37"
3706.10,09-10-2012,piątka,5224 ,73,"2,11,12,23,35,37"
119.40,09-10-2012,czwórka,5224 ,3022,"2,11,12,23,35,37"
24.00,09-10-2012,trójka,5224 ,52610,"2,11,12,23,35,37"
0.00,13-10-2012,szóstka,5226 ,0,"11,21,22,23,36,49"
6787.60,13-10-2012,piątka,5226 ,52,"11,21,22,23,36,49"
203.40,13-10-2012,czwórka,5226 ,3193,"11,21,22,23,36,49"
24.00,13-10-2012,trójka,5226 ,61182,"11,21,22,23,36,49"
0.00,16-10-2012,szóstka,5227 ,0,"4,21,36,37,38,44"
6662.00,16-10-2012,piątka,5227 ,49,"4,21,36,37,38,44"
234.60,16-10-2012,czwórka,5227 ,2834,"4,21,36,37,38,44"
24.00,16-10-2012,trójka,5227 ,53916,"4,21,36,37,38,44"
0.00,18-10-2012,szóstka,5228 ,0,"3,10,12,25,28,38"
4153.00,18-10-2012,piątka,5228 ,86,"3,10,12,25,28,38"
104.70,18-10-2012,czwórka,5228 ,3984,"3,10,12,25,28,38"
24.00,18-10-2012,trójka,5228 ,71916,"3,10,12,25,28,38"
0.00,20-10-2012,szóstka,5229 ,0,"3,9,19,28,29,37"
5127.60,20-10-2012,piątka,5229 ,107,"3,9,19,28,29,37"
110.00,20-10-2012,czwórka,5229 ,6157,"3,9,19,28,29,37"
24.00,20-10-2012,trójka,5229 ,108942,"3,9,19,28,29,37"
0.00,23-10-2012,szóstka,5230 ,0,"3,8,20,35,37,41"
6487.80,23-10-2012,piątka,5230 ,81,"3,8,20,35,37,41"
221.80,23-10-2012,czwórka,5230 ,4632,"3,8,20,35,37,41"
24.00,23-10-2012,trójka,5230 ,88584,"3,8,20,35,37,41"
0.00,25-10-2012,szóstka,5231 ,0,"7,24,25,41,45,47"
4572.10,25-10-2012,piątka,5231 ,122,"7,24,25,41,45,47"
189.30,25-10-2012,czwórka,5231 ,5138,"7,24,25,41,45,47"
24.00,25-10-2012,trójka,5231 ,98941,"7,24,25,41,45,47"
0.00,27-10-2012,szóstka,5232 ,0,"12,20,26,35,36,41"
6286.10,27-10-2012,piątka,5232 ,122,"12,20,26,35,36,41"
252.90,27-10-2012,czwórka,5232 ,6376,"12,20,26,35,36,41"
24.00,27-10-2012,trójka,5232 ,124546,"12,20,26,35,36,41"
0.00,30-10-2012,szóstka,5233 ,0,"10,13,29,33,36,43"
5951.60,30-10-2012,piątka,5233 ,133,"10,13,29,33,36,43"
186.80,30-10-2012,czwórka,5233 ,7538,"10,13,29,33,36,43"
24.00,30-10-2012,trójka,5233 ,139218,"10,13,29,33,36,43"
0.00,03-11-2012,szóstka,5235 ,0,"4,7,17,27,28,40"
4759.20,03-11-2012,piątka,5235 ,282,"4,7,17,27,28,40"
128.20,03-11-2012,czwórka,5235 ,14374,"4,7,17,27,28,40"
24.00,03-11-2012,trójka,5235 ,258773,"4,7,17,27,28,40"
0.00,01-11-2012,szóstka,5234 ,0,"7,9,26,33,34,46"
5738.90,01-11-2012,piątka,5234 ,127,"7,9,26,33,34,46"
155.40,01-11-2012,czwórka,5234 ,7247,"7,9,26,33,34,46"
24.00,01-11-2012,trójka,5234 ,135307,"7,9,26,33,34,46"
0.00,10-11-2012,szóstka,5238 ,0,"3,5,25,26,31,36"
6020.00,10-11-2012,piątka,5238 ,62,"3,5,25,26,31,36"
139.30,10-11-2012,czwórka,5238 ,3781,"3,5,25,26,31,36"
24.00,10-11-2012,trójka,5238 ,71363,"3,5,25,26,31,36"
0.00,13-11-2012,szóstka,5239 ,0,"2,6,15,23,26,34"
3420.50,13-11-2012,piątka,5239 ,111,"2,6,15,23,26,34"
98.50,13-11-2012,czwórka,5239 ,4537,"2,6,15,23,26,34"
24.00,13-11-2012,trójka,5239 ,76304,"2,6,15,23,26,34"
0.00,08-11-2012,szóstka,5237 ,0,"7,13,17,34,36,40"
5018.60,08-11-2012,piątka,5237 ,52,"7,13,17,34,36,40"
91.20,08-11-2012,czwórka,5237 ,3163,"7,13,17,34,36,40"
24.00,08-11-2012,trójka,5237 ,53225,"7,13,17,34,36,40"
17112504.60,06-11-2012,szóstka,5236 ,3,"5,37,40,41,45,47"
6624.70,06-11-2012,piątka,5236 ,422,"5,37,40,41,45,47"
308.50,06-11-2012,czwórka,5236 ,21642,"5,37,40,41,45,47"
24.00,06-11-2012,trójka,5236 ,420714,"5,37,40,41,45,47"
7940971.40,15-11-2012,szóstka,5240 ,1,"11,31,34,36,38,47"
7677.60,15-11-2012,piątka,5240 ,56,"11,31,34,36,38,47"
254.00,15-11-2012,czwórka,5240 ,3702,"11,31,34,36,38,47"
24.00,15-11-2012,trójka,5240 ,68314,"11,31,34,36,38,47"
0.00,17-11-2012,szóstka,5241 ,0,"1,2,10,23,34,41"
6109.60,17-11-2012,piątka,5241 ,55,"1,2,10,23,34,41"
204.60,17-11-2012,czwórka,5241 ,2979,"1,2,10,23,34,41"
24.00,17-11-2012,trójka,5241 ,58615,"1,2,10,23,34,41"
3483605.40,20-11-2012,szóstka,5242 ,1,"1,9,23,30,35,49"
6195.00,20-11-2012,piątka,5242 ,48,"1,9,23,30,35,49"
160.40,20-11-2012,czwórka,5242 ,3111,"1,9,23,30,35,49"
24.00,20-11-2012,trójka,5242 ,53551,"1,9,23,30,35,49"
0.00,22-11-2012,szóstka,5243 ,0,"7,17,21,27,41,49"
3932.10,22-11-2012,piątka,5243 ,63,"7,17,21,27,41,49"
85.60,22-11-2012,czwórka,5243 ,3101,"7,17,21,27,41,49"
24.00,22-11-2012,trójka,5243 ,50871,"7,17,21,27,41,49"
0.00,27-11-2012,szóstka,5245 ,0,"2,3,6,8,45,49"
5338.10,27-11-2012,piątka,5245 ,64,"2,3,6,8,45,49"
116.90,27-11-2012,czwórka,5245 ,3634,"2,3,6,8,45,49"
24.00,27-11-2012,trójka,5245 ,67722,"2,3,6,8,45,49"
0.00,24-11-2012,szóstka,5244 ,0,"3,10,20,34,44,47"
7164.80,24-11-2012,piątka,5244 ,49,"3,10,20,34,44,47"
284.50,24-11-2012,czwórka,5244 ,2736,"3,10,20,34,44,47"
24.00,24-11-2012,trójka,5244 ,55342,"3,10,20,34,44,47"
0.00,29-11-2012,szóstka,5246 ,0,"4,6,10,13,18,39"
5227.30,29-11-2012,piątka,5246 ,73,"4,6,10,13,18,39"
108.10,29-11-2012,czwórka,5246 ,4266,"4,6,10,13,18,39"
24.00,29-11-2012,trójka,5246 ,76195,"4,6,10,13,18,39"
5135644.40,01-12-2012,szóstka,5247 ,2,"8,12,37,44,46,48"
6129.20,01-12-2012,piątka,5247 ,89,"8,12,37,44,46,48"
218.90,01-12-2012,czwórka,5247 ,4808,"8,12,37,44,46,48"
24.00,01-12-2012,trójka,5247 ,92526,"8,12,37,44,46,48"
2000000.00,04-12-2012,szóstka,5248 ,1,"3,4,14,26,28,32"
5408.40,04-12-2012,piątka,5248 ,46,"3,4,14,26,28,32"
102.50,04-12-2012,czwórka,5248 ,2953,"3,4,14,26,28,32"
24.00,04-12-2012,trójka,5248 ,49590,"3,4,14,26,28,32"
2000000.00,06-12-2012,szóstka,5249 ,1,"2,18,27,32,33,43"
6136.60,06-12-2012,piątka,5249 ,40,"2,18,27,32,33,43"
232.80,06-12-2012,czwórka,5249 ,2056,"2,18,27,32,33,43"
24.00,06-12-2012,trójka,5249 ,41424,"2,18,27,32,33,43"
0.00,11-12-2012,szóstka,5251 ,0,"10,11,29,35,39,44"
6266.90,11-12-2012,piątka,5251 ,43,"10,11,29,35,39,44"
286.60,11-12-2012,czwórka,5251 ,2131,"10,11,29,35,39,44"
24.00,11-12-2012,trójka,5251 ,41923,"10,11,29,35,39,44"
0.00,08-12-2012,szóstka,5250 ,0,"10,13,16,30,35,43"
6865.30,08-12-2012,piątka,5250 ,43,"10,13,16,30,35,43"
232.40,08-12-2012,czwórka,5250 ,2576,"10,13,16,30,35,43"
24.00,08-12-2012,trójka,5250 ,48860,"10,13,16,30,35,43"
0.00,13-12-2012,szóstka,5252 ,0,"6,8,12,17,29,32"
4469.20,13-12-2012,piątka,5252 ,73,"6,8,12,17,29,32"
71.10,13-12-2012,czwórka,5252 ,4120,"6,8,12,17,29,32"
24.00,13-12-2012,trójka,5252 ,69361,"6,8,12,17,29,32"
7275908.00,15-12-2012,szóstka,5253 ,1,"4,5,8,25,33,34"
5204.50,15-12-2012,piątka,5253 ,83,"4,5,8,25,33,34"
114.30,15-12-2012,czwórka,5253 ,4517,"4,5,8,25,33,34"
24.00,15-12-2012,trójka,5253 ,86492,"4,5,8,25,33,34"
0.00,18-12-2012,szóstka,5254 ,0,"4,19,21,23,32,38"
6369.70,18-12-2012,piątka,5254 ,38,"4,19,21,23,32,38"
145.20,18-12-2012,czwórka,5254 ,2449,"4,19,21,23,32,38"
24.00,18-12-2012,trójka,5254 ,45699,"4,19,21,23,32,38"
0.00,20-12-2012,szóstka,5255 ,0,"13,15,18,21,37,40"
4840.80,20-12-2012,piątka,5255 ,56,"13,15,18,21,37,40"
167.20,20-12-2012,czwórka,5255 ,2748,"13,15,18,21,37,40"
24.00,20-12-2012,trójka,5255 ,48629,"13,15,18,21,37,40"
9142293.00,27-12-2012,szóstka,5258 ,1,"3,10,26,39,43,44"
4713.90,27-12-2012,piątka,5258 ,72,"3,10,26,39,43,44"
236.60,27-12-2012,czwórka,5258 ,2993,"3,10,26,39,43,44"
24.00,27-12-2012,trójka,5258 ,55354,"3,10,26,39,43,44"
0.00,22-12-2012,szóstka,5256 ,0,"2,14,22,43,44,48"
6567.80,22-12-2012,piątka,5256 ,63,"2,14,22,43,44,48"
217.40,22-12-2012,czwórka,5256 ,3784,"2,14,22,43,44,48"
24.00,22-12-2012,trójka,5256 ,69172,"2,14,22,43,44,48"
0.00,25-12-2012,szóstka,5257 ,0,"1,9,13,15,18,42"
4167.80,25-12-2012,piątka,5257 ,95,"1,9,13,15,18,42"
93.80,25-12-2012,czwórka,5257 ,4539,"1,9,13,15,18,42"
24.00,25-12-2012,trójka,5257 ,81259,"1,9,13,15,18,42"
0.00,25-10-2008,szóstka,4605 ,0,"10,22,24,34,40,46"
4840.40,25-10-2008,piątka,4605 ,146,"10,22,24,34,40,46"
